Loading Map Settings: 
Skipped : osu file format v14
Skipped : 0,0,"bg.png",0,0
Setting Beatmap Settings...
Complete!
Loading Timing Points: Complete!
Loading Hit Objects: Complete!
COL	|	OFFSET	|	VARIANCE
2	|	191810	|	105	
2	|	191915	|	210	
2	|	192125	|	106	
2	|	192231	|	421	
2	|	192652	|	105	
2	|	192757	|	211	
2	|	192968	|	210	
2	|	193178	|	105	
2	|	193283	|	106	
2	|	193389	|	210	
2	|	193599	|	211	
2	|	193810	|	105	
2	|	193915	|	105	
2	|	194020	|	211	
2	|	194231	|	105	
2	|	194336	|	132	
2	|	194468	|	157	
2	|	194625	|	237	
2	|	194862	|	119	
2	|	194981	|	302	
2	|	195283	|	106	
2	|	195389	|	105	
2	|	195494	|	105	
2	|	195599	|	132	
2	|	195731	|	184	
2	|	195915	|	105	
2	|	196020	|	211	
2	|	196231	|	105	
2	|	196336	|	210	
2	|	196546	|	106	
2	|	196652	|	210	
2	|	196862	|	106	
2	|	196968	|	210	
2	|	197178	|	105	
2	|	197283	|	211	
2	|	197494	|	105	
2	|	197599	|	211	
2	|	197810	|	210	
2	|	198020	|	119	
2	|	198139	|	118	
2	|	198257	|	158	
2	|	198415	|	237	
2	|	198652	|	210	
2	|	198862	|	106	
2	|	198968	|	210	
2	|	199178	|	211	
2	|	199389	|	210	
2	|	199599	|	119	
2	|	199718	|	157	
2	|	199875	|	171	
2	|	200046	|	185	
2	|	200231	|	210	
2	|	200441	|	105	
2	|	200546	|	106	
2	|	200652	|	316	
2	|	200968	|	210	
2	|	201178	|	132	
2	|	201310	|	184	
2	|	201494	|	210	
2	|	201704	|	106	
2	|	201810	|	631	
2	|	202441	|	211	
2	|	202652	|	105	
2	|	202757	|	421	
2	|	203178	|	132	
2	|	203310	|	394	
2	|	203704	|	211	
2	|	203915	|	105	
2	|	204020	|	211	
2	|	204231	|	105	
2	|	204336	|	316	
2	|	204652	|	105	
2	|	204757	|	211	
2	|	204968	|	315	
2	|	205283	|	211	
2	|	205494	|	105	
2	|	205599	|	316	
2	|	205915	|	105	
2	|	206020	|	211	
2	|	206231	|	105	
2	|	206336	|	132	
2	|	206468	|	184	
2	|	206652	|	131	
2	|	206783	|	316	
2	|	207099	|	184	
2	|	207283	|	211	
2	|	207494	|	105	
2	|	207599	|	211	
2	|	207810	|	105	
2	|	207915	|	210	
2	|	208125	|	316	
2	|	208441	|	105	
2	|	208546	|	211	
2	|	208757	|	105	
2	|	208862	|	132	
2	|	208994	|	184	
2	|	209178	|	211	
2	|	209389	|	105	
2	|	209494	|	131	
2	|	209625	|	185	
2	|	209810	|	131	
2	|	209941	|	290	
2	|	210231	|	210	
2	|	210441	|	211	
2	|	210652	|	210	
2	|	210862	|	106	
2	|	210968	|	210	
2	|	211178	|	105	
2	|	211283	|	106	
2	|	211389	|	105	
2	|	211494	|	210	
2	|	211704	|	316	
2	|	212020	|	105	
2	|	212125	|	211	
2	|	212336	|	210	
2	|	212546	|	106	
2	|	212652	|	105	
2	|	212757	|	105	
2	|	212862	|	211	
2	|	213073	|	210	
2	|	213283	|	211	
2	|	213494	|	210	
2	|	213704	|	106	
2	|	213810	|	105	
2	|	213915	|	421	
2	|	214336	|	105	
2	|	214441	|	211	
2	|	214652	|	105	
2	|	214757	|	211	
2	|	214968	|	105	
2	|	215073	|	210	
2	|	215283	|	106	
2	|	215389	|	210	
2	|	215599	|	105	
2	|	215704	|	211	
2	|	215915	|	105	
2	|	216020	|	105	
2	|	216125	|	421	
2	|	216546	|	106	
2	|	216652	|	105	
2	|	216757	|	316	
2	|	217073	|	210	
2	|	217283	|	106	
2	|	217389	|	315	
2	|	217704	|	106	
2	|	217810	|	105	
2	|	217915	|	210	
2	|	218125	|	106	
2	|	218231	|	105	
2	|	218336	|	210	
2	|	218546	|	106	
2	|	218652	|	421	
2	|	219073	|	105	
2	|	219178	|	105	
2	|	219283	|	421	
2	|	219704	|	211	
2	|	219915	|	105	
2	|	220020	|	105	
2	|	220125	|	211	
2	|	220336	|	105	
2	|	220441	|	211	
2	|	220652	|	105	
2	|	220757	|	105	
2	|	220862	|	211	
2	|	221073	|	210	
2	|	221283	|	106	
2	|	221389	|	105	
2	|	221494	|	421	
2	|	221915	|	105	
2	|	222020	|	211	
2	|	222231	|	315	
2	|	222546	|	106	
2	|	222652	|	210	
2	|	222862	|	106	
2	|	222968	|	210	
2	|	223178	|	132	
2	|	223310	|	105	
2	|	223415	|	210	
2	|	223625	|	185	
2	|	223810	|	105	
2	|	223915	|	105	
2	|	224020	|	448	
2	|	224468	|	105	
2	|	224573	|	210	
2	|	224783	|	106	
2	|	224889	|	184	
2	|	225073	|	105	
2	|	225178	|	237	
2	|	225415	|	105	
2	|	225520	|	184	
2	|	225704	|	106	
2	|	225810	|	236	
2	|	226046	|	106	
2	|	226152	|	105	
2	|	226257	|	421	
2	|	226678	|	105	
2	|	226783	|	106	
2	|	226889	|	289	
2	|	227178	|	211	
2	|	227389	|	131	
2	|	227520	|	290	
2	|	227810	|	105	
2	|	227915	|	105	
2	|	228020	|	211	
2	|	228231	|	131	
2	|	228362	|	106	
2	|	228468	|	184	
2	|	228652	|	131	
2	|	228783	|	395	
2	|	229178	|	105	
2	|	229283	|	106	
2	|	229389	|	447	
2	|	229836	|	184	
2	|	230020	|	105	
2	|	230125	|	106	
2	|	230231	|	237	
2	|	230468	|	105	
2	|	230573	|	184	
2	|	230757	|	105	
2	|	230862	|	132	
2	|	230994	|	184	
2	|	231178	|	237	
2	|	231415	|	105	
2	|	231520	|	105	
2	|	231625	|	395	
2	|	232020	|	105	
2	|	232125	|	237	
2	|	232362	|	106	
2	|	232468	|	105	
2	|	232573	|	105	
2	|	232678	|	105	
2	|	232783	|	185	
2	|	232968	|	105	
2	|	233073	|	105	
2	|	233178	|	105	
2	|	233283	|	132	
2	|	233415	|	105	
2	|	233520	|	211	
2	|	233731	|	184	
2	|	233915	|	105	
2	|	234020	|	395	
2	|	234415	|	79	
2	|	234494	|	184	
2	|	234678	|	211	
2	|	234889	|	105	
2	|	234994	|	184	
2	|	235178	|	105	
2	|	235283	|	237	
2	|	235520	|	290	
2	|	235810	|	131	
2	|	235941	|	211	
2	|	236152	|	105	
2	|	236257	|	105	
2	|	236362	|	316	
2	|	236678	|	105	
2	|	236783	|	106	
2	|	236889	|	105	
2	|	236994	|	395	
2	|	237389	|	105	
2	|	237494	|	210	
2	|	237704	|	211	
2	|	237915	|	105	
2	|	238020	|	105	
2	|	238125	|	211	
2	|	238336	|	105	
2	|	238441	|	105	
2	|	238546	|	132	
2	|	238678	|	184	
2	|	238862	|	132	
2	|	238994	|	131	
2	|	239125	|	158	
2	|	239283	|	106	
2	|	239389	|	394	
2	|	239783	|	158	
2	|	239941	|	184	
2	|	240125	|	106	
2	|	240231	|	105	
2	|	240336	|	210	
2	|	240546	|	106	
2	|	240652	|	210	
2	|	240862	|	106	
2	|	240968	|	131	
2	|	241099	|	184	
2	|	241283	|	237	
2	|	241520	|	105	
2	|	241625	|	106	
2	|	241731	|	421	
2	|	242152	|	105	
2	|	242257	|	105	
2	|	242362	|	421	
2	|	242783	|	106	
2	|	242889	|	105	
2	|	242994	|	263	
2	|	243257	|	197	
2	|	243454	|	119	
2	|	243573	|	237	
2	|	243810	|	236	
2	|	244046	|	158	
2	|	244204	|	158	
2	|	244362	|	158	
2	|	244520	|	237	
2	|	244757	|	158	
2	|	244915	|	158	
2	|	245073	|	237	
2	|	245310	|	158	
2	|	245468	|	118	
2	|	245586	|	118	
2	|	245704	|	119	
2	|	245823	|	118	
2	|	245941	|	158	
2	|	246099	|	158	
2	|	246257	|	132	
2	|	246389	|	157	
2	|	246546	|	303	
2	|	246849	|	119	
2	|	246968	|	236	
2	|	247204	|	158	
2	|	247362	|	158	
2	|	247520	|	119	
2	|	247639	|	118	
2	|	247757	|	197	
2	|	247954	|	198	
2	|	248152	|	237	
2	|	248389	|	157	
2	|	248546	|	119	
2	|	248665	|	79	
2	|	248744	|	276	
2	|	249020	|	316	
2	|	249336	|	158	
2	|	249494	|	158	
2	|	249652	|	177	
2	|	249829	|	296	
2	|	250125	|	158	
2	|	250283	|	158	
2	|	250441	|	237	
2	|	250678	|	158	
2	|	250836	|	158	
2	|	250994	|	256	
2	|	251250	|	158	
2	|	251408	|	375	
2	|	251783	|	119	
2	|	251902	|	118	
2	|	252020	|	158	
2	|	252178	|	237	
2	|	252415	|	158	
2	|	252573	|	184	
2	|	252757	|	105	
2	|	252862	|	184	
2	|	253046	|	158	
2	|	253204	|	290	
2	|	253494	|	421	
2	|	253915	|	158	
2	|	254073	|	158	
2	|	254231	|	158	
2	|	254389	|	157	
2	|	254546	|	158	
2	|	254704	|	158	
2	|	254862	|	184	
2	|	255046	|	185	
2	|	255231	|	131	
2	|	255362	|	132	
2	|	255494	|	158	
2	|	255652	|	158	
2	|	255810	|	158	
2	|	255968	|	78	
2	|	256046	|	237	
2	|	256283	|	158	
2	|	256441	|	316	
2	|	256757	|	158	
2	|	256915	|	158	
2	|	257073	|	210	
2	|	257283	|	185	
2	|	257468	|	236	
2	|	257704	|	158	
2	|	257862	|	79	
2	|	257941	|	158	
2	|	258099	|	158	
2	|	258257	|	158	
2	|	258415	|	118	
2	|	258533	|	119	
2	|	258652	|	118	
2	|	258770	|	119	
2	|	258889	|	157	
2	|	259046	|	237	
2	|	259283	|	395	
2	|	259678	|	237	
2	|	259915	|	237	
2	|	260152	|	158	
2	|	260310	|	236	
2	|	260546	|	119	
2	|	260665	|	158	
2	|	260823	|	118	
2	|	260941	|	237	
2	|	261178	|	395	
2	|	261573	|	237	
2	|	261810	|	394	
2	|	262204	|	119	
2	|	262323	|	381	
2	|	262704	|	527	
2	|	263231	|	158	
2	|	263389	|	157	
2	|	263546	|	158	
2	|	263704	|	395	
2	|	264099	|	99	
2	|	264198	|	138	
2	|	264336	|	184	
2	|	264520	|	132	
2	|	264652	|	197	
2	|	264849	|	119	
2	|	264968	|	197	
2	|	265165	|	118	
2	|	265283	|	185	
2	|	265468	|	131	
2	|	265599	|	79	
2	|	265678	|	132	
2	|	265810	|	184	
2	|	265994	|	118	
2	|	266112	|	145	
2	|	266257	|	132	
2	|	266389	|	105	
2	|	266494	|	131	
2	|	266625	|	264	
2	|	266889	|	236	
2	|	267125	|	237	
2	|	267362	|	211	
2	|	267573	|	237	
2	|	267810	|	158	
2	|	267968	|	184	
2	|	268152	|	131	
2	|	268283	|	185	
2	|	268468	|	210	
2	|	268678	|	132	
2	|	268810	|	105	
2	|	268915	|	105	
2	|	269020	|	132	
2	|	269152	|	197	
2	|	269349	|	119	
2	|	269468	|	157	
2	|	269625	|	158	
2	|	269783	|	132	
2	|	269915	|	184	
2	|	270099	|	237	
2	|	270336	|	118	
2	|	270454	|	237	
2	|	270691	|	119	
2	|	270810	|	158	
2	|	270968	|	276	
2	|	271244	|	197	
2	|	271441	|	158	
2	|	271599	|	237	
2	|	271836	|	276	
2	|	272112	|	158	
2	|	272270	|	158	
2	|	272428	|	118	
2	|	272546	|	106	
2	|	272652	|	210	
2	|	272862	|	106	
2	|	272968	|	131	
2	|	273099	|	237	
2	|	273336	|	158	
2	|	273494	|	237	
2	|	273731	|	79	
2	|	273810	|	118	
2	|	273928	|	197	
2	|	274125	|	158	
2	|	274283	|	158	
2	|	274441	|	158	
2	|	274599	|	158	
2	|	274757	|	158	
2	|	274915	|	158	
2	|	275073	|	98	
2	|	275171	|	139	
2	|	275310	|	98	
2	|	275408	|	296	
2	|	275704	|	158	
2	|	275862	|	158	
2	|	276020	|	158	
2	|	276178	|	158	
2	|	276336	|	158	
2	|	276494	|	197	
2	|	276691	|	119	
2	|	276810	|	197	
2	|	277007	|	158	
2	|	277165	|	118	
2	|	277283	|	158	
2	|	277441	|	79	
2	|	277520	|	158	
2	|	277678	|	316	
2	|	277994	|	237	
2	|	278231	|	79	
2	|	278310	|	552	
2	|	278862	|	158	
2	|	279020	|	105	
2	|	279125	|	132	
2	|	279257	|	158	
2	|	279415	|	158	
2	|	279573	|	158	
2	|	279731	|	158	
2	|	279889	|	118	
2	|	280007	|	79	
2	|	280086	|	158	
2	|	280244	|	197	
2	|	280441	|	105	
2	|	280546	|	132	
2	|	280678	|	158	
2	|	280836	|	158	
2	|	280994	|	316	
2	|	281310	|	158	
2	|	281468	|	236	
2	|	281704	|	237	
2	|	281941	|	158	
2	|	282099	|	158	
2	|	282257	|	237	
2	|	282494	|	79	
2	|	282573	|	276	
2	|	282849	|	79	
2	|	282928	|	355	
2	|	283283	|	316	
2	|	283599	|	158	
2	|	283757	|	158	
2	|	283915	|	79	
2	|	283994	|	197	
2	|	284191	|	237	
2	|	284428	|	276	
2	|	284704	|	79	
2	|	284783	|	158	
2	|	284941	|	237	
2	|	285178	|	158	
2	|	285336	|	158	
2	|	285494	|	79	
2	|	285573	|	237	
2	|	285810	|	236	
2	|	286046	|	264	
2	|	286310	|	151	
2	|	286461	|	158	
2	|	286619	|	138	
2	|	286757	|	276	
2	|	287033	|	79	
2	|	287112	|	119	
2	|	287231	|	177	
2	|	287408	|	296	
2	|	287704	|	
3	|	13520	|	553	
3	|	14073	|	316	
3	|	14389	|	315	
3	|	14704	|	237	
3	|	14941	|	395	
3	|	15336	|	237	
3	|	15573	|	395	
3	|	15968	|	78	
3	|	16046	|	395	
3	|	16441	|	474	
3	|	16915	|	316	
3	|	17231	|	315	
3	|	17546	|	553	
3	|	18099	|	474	
3	|	18573	|	552	
3	|	19125	|	316	
3	|	19441	|	237	
3	|	19678	|	237	
3	|	19915	|	513	
3	|	20428	|	276	
3	|	20704	|	316	
3	|	21020	|	79	
3	|	21099	|	158	
3	|	21257	|	395	
3	|	21652	|	316	
3	|	21968	|	157	
3	|	22125	|	474	
3	|	22599	|	237	
3	|	22836	|	316	
3	|	23152	|	473	
3	|	23625	|	553	
3	|	24178	|	158	
3	|	24336	|	237	
3	|	24573	|	237	
3	|	24810	|	315	
3	|	25125	|	356	
3	|	25481	|	197	
3	|	25678	|	395	
3	|	26073	|	79	
3	|	26152	|	316	
3	|	26468	|	157	
3	|	26625	|	237	
3	|	26862	|	158	
3	|	27020	|	158	
3	|	27178	|	434	
3	|	27612	|	198	
3	|	27810	|	158	
3	|	27968	|	236	
3	|	28204	|	316	
3	|	28520	|	158	
3	|	28678	|	395	
3	|	29073	|	118	
3	|	29191	|	198	
3	|	29389	|	157	
3	|	29546	|	158	
3	|	29704	|	158	
3	|	29862	|	158	
3	|	30020	|	158	
3	|	30178	|	158	
3	|	30336	|	316	
3	|	30652	|	158	
3	|	30810	|	158	
3	|	30968	|	394	
3	|	31362	|	237	
3	|	31599	|	316	
3	|	31915	|	316	
3	|	32231	|	315	
3	|	32546	|	158	
3	|	32704	|	79	
3	|	32783	|	395	
3	|	33178	|	237	
3	|	33415	|	158	
3	|	33573	|	237	
3	|	33810	|	315	
3	|	34125	|	316	
3	|	34441	|	395	
3	|	34836	|	237	
3	|	35073	|	158	
3	|	35231	|	79	
3	|	35310	|	236	
3	|	35546	|	158	
3	|	35704	|	316	
3	|	36020	|	316	
3	|	36336	|	158	
3	|	36494	|	237	
3	|	36731	|	237	
3	|	36968	|	315	
3	|	37283	|	158	
3	|	37441	|	79	
3	|	37520	|	158	
3	|	37678	|	237	
3	|	37915	|	316	
3	|	38231	|	315	
3	|	38546	|	158	
3	|	38704	|	79	
3	|	38783	|	237	
3	|	39020	|	158	
3	|	39178	|	316	
3	|	39494	|	316	
3	|	39810	|	158	
3	|	39968	|	78	
3	|	40046	|	158	
3	|	40204	|	237	
3	|	40441	|	158	
3	|	40599	|	79	
3	|	40678	|	158	
3	|	40836	|	237	
3	|	41073	|	158	
3	|	41231	|	158	
3	|	41389	|	315	
3	|	41704	|	119	
3	|	41823	|	197	
3	|	42020	|	316	
3	|	42336	|	158	
3	|	42494	|	474	
3	|	42968	|	157	
3	|	43125	|	474	
3	|	43599	|	197	
3	|	43796	|	119	
3	|	43915	|	316	
3	|	44231	|	315	
3	|	44546	|	316	
3	|	44862	|	316	
3	|	45178	|	197	
3	|	45375	|	119	
3	|	45494	|	316	
3	|	45810	|	315	
3	|	46125	|	198	
3	|	46323	|	118	
3	|	46441	|	158	
3	|	46599	|	158	
3	|	46757	|	316	
3	|	47073	|	158	
3	|	47231	|	158	
3	|	47389	|	315	
3	|	47704	|	158	
3	|	47862	|	158	
3	|	48020	|	316	
3	|	48336	|	158	
3	|	48494	|	158	
3	|	48652	|	158	
3	|	48810	|	158	
3	|	48968	|	78	
3	|	49046	|	237	
3	|	49283	|	198	
3	|	49481	|	355	
3	|	49836	|	395	
3	|	50231	|	315	
3	|	50546	|	158	
3	|	50704	|	106	
3	|	50810	|	408	
3	|	51218	|	276	
3	|	51494	|	79	
3	|	51573	|	237	
3	|	51810	|	236	
3	|	52046	|	395	
3	|	52441	|	158	
3	|	52599	|	158	
3	|	52757	|	237	
3	|	52994	|	237	
3	|	53231	|	158	
3	|	53389	|	157	
3	|	53546	|	158	
3	|	53704	|	158	
3	|	53862	|	158	
3	|	54020	|	158	
3	|	54178	|	158	
3	|	54336	|	158	
3	|	54494	|	158	
3	|	54652	|	197	
3	|	54849	|	316	
3	|	55165	|	118	
3	|	55283	|	158	
3	|	55441	|	158	
3	|	55599	|	79	
3	|	55678	|	158	
3	|	55836	|	158	
3	|	55994	|	158	
3	|	56152	|	184	
3	|	56336	|	210	
3	|	56546	|	316	
3	|	56862	|	158	
3	|	57020	|	316	
3	|	57336	|	237	
3	|	57573	|	316	
3	|	57889	|	131	
3	|	58020	|	132	
3	|	58152	|	158	
3	|	58310	|	131	
3	|	58441	|	158	
3	|	58599	|	158	
3	|	58757	|	158	
3	|	58915	|	79	
3	|	58994	|	237	
3	|	59231	|	158	
3	|	59389	|	157	
3	|	59546	|	198	
3	|	59744	|	118	
3	|	59862	|	198	
3	|	60060	|	118	
3	|	60178	|	178	
3	|	60356	|	296	
3	|	60652	|	79	
3	|	60731	|	158	
3	|	60889	|	131	
3	|	61020	|	184	
3	|	61204	|	158	
3	|	61362	|	158	
3	|	61520	|	158	
3	|	61678	|	263	
3	|	61941	|	158	
3	|	62099	|	211	
3	|	62310	|	158	
3	|	62468	|	157	
3	|	62625	|	264	
3	|	62889	|	289	
3	|	63178	|	184	
3	|	63362	|	158	
3	|	63520	|	290	
3	|	63810	|	158	
3	|	63968	|	157	
3	|	64125	|	158	
3	|	64283	|	316	
3	|	64599	|	316	
3	|	64915	|	158	
3	|	65073	|	158	
3	|	65231	|	105	
3	|	65336	|	368	
3	|	65704	|	237	
3	|	65941	|	158	
3	|	66099	|	132	
3	|	66231	|	105	
3	|	66336	|	158	
3	|	66494	|	158	
3	|	66652	|	158	
3	|	66810	|	315	
3	|	67125	|	158	
3	|	67283	|	158	
3	|	67441	|	158	
3	|	67599	|	158	
3	|	67757	|	79	
3	|	67836	|	237	
3	|	68073	|	158	
3	|	68231	|	158	
3	|	68389	|	157	
3	|	68546	|	316	
3	|	68862	|	158	
3	|	69020	|	158	
3	|	69178	|	316	
3	|	69494	|	158	
3	|	69652	|	158	
3	|	69810	|	631	
3	|	70441	|	237	
3	|	70678	|	237	
3	|	70915	|	395	
3	|	71310	|	158	
3	|	71468	|	157	
3	|	71625	|	79	
3	|	71704	|	316	
3	|	72020	|	158	
3	|	72178	|	158	
3	|	72336	|	237	
3	|	72573	|	237	
3	|	72810	|	158	
3	|	72968	|	105	
3	|	73073	|	210	
3	|	73283	|	106	
3	|	73389	|	210	
3	|	73599	|	158	
3	|	73757	|	158	
3	|	73915	|	158	
3	|	74073	|	105	
3	|	74178	|	132	
3	|	74310	|	394	
3	|	74704	|	158	
3	|	74862	|	316	
3	|	75178	|	79	
3	|	75257	|	197	
3	|	75454	|	198	
3	|	75652	|	158	
3	|	75810	|	158	
3	|	75968	|	157	
3	|	76125	|	106	
3	|	76231	|	158	
3	|	76389	|	111	
3	|	76500	|	178	
3	|	76678	|	237	
3	|	76915	|	158	
3	|	77073	|	316	
3	|	77389	|	315	
3	|	77704	|	316	
3	|	78020	|	79	
3	|	78099	|	237	
3	|	78336	|	474	
3	|	78810	|	158	
3	|	78968	|	263	
3	|	79231	|	105	
3	|	79336	|	263	
3	|	79599	|	158	
3	|	79757	|	316	
3	|	80073	|	473	
3	|	80546	|	316	
3	|	80862	|	158	
3	|	81020	|	263	
3	|	81283	|	185	
3	|	81468	|	131	
3	|	81599	|	158	
3	|	81757	|	368	
3	|	82125	|	158	
3	|	82283	|	158	
3	|	82441	|	158	
3	|	82599	|	316	
3	|	82915	|	158	
3	|	83073	|	118	
3	|	83191	|	355	
3	|	83546	|	158	
3	|	83704	|	79	
3	|	83783	|	158	
3	|	83941	|	474	
3	|	84415	|	79	
3	|	84494	|	237	
3	|	84731	|	79	
3	|	84810	|	158	
3	|	84968	|	315	
3	|	85283	|	106	
3	|	85389	|	210	
3	|	85599	|	158	
3	|	85757	|	158	
3	|	85915	|	158	
3	|	86073	|	158	
3	|	86231	|	158	
3	|	86389	|	157	
3	|	86546	|	79	
3	|	86625	|	158	
3	|	86783	|	158	
3	|	86941	|	237	
3	|	87178	|	158	
3	|	87336	|	395	
3	|	87731	|	276	
3	|	88007	|	79	
3	|	88086	|	118	
3	|	88204	|	237	
3	|	88441	|	316	
3	|	88757	|	237	
3	|	88994	|	158	
3	|	89152	|	256	
3	|	89408	|	158	
3	|	89566	|	79	
3	|	89645	|	79	
3	|	89724	|	79	
3	|	89803	|	79	
3	|	89882	|	138	
3	|	90020	|	316	
3	|	90336	|	79	
3	|	90415	|	237	
3	|	90652	|	158	
3	|	90810	|	158	
3	|	90968	|	157	
3	|	91125	|	158	
3	|	91283	|	257	
3	|	91540	|	375	
3	|	91915	|	79	
3	|	91994	|	158	
3	|	92152	|	158	
3	|	92310	|	236	
3	|	92546	|	79	
3	|	92625	|	158	
3	|	92783	|	158	
3	|	92941	|	237	
3	|	93178	|	79	
3	|	93257	|	158	
3	|	93415	|	158	
3	|	93573	|	237	
3	|	93810	|	79	
3	|	93889	|	236	
3	|	94125	|	79	
3	|	94204	|	237	
3	|	94441	|	79	
3	|	94520	|	158	
3	|	94678	|	237	
3	|	94915	|	158	
3	|	95073	|	79	
3	|	95152	|	158	
3	|	95310	|	236	
3	|	95546	|	158	
3	|	95704	|	79	
3	|	95783	|	395	
3	|	96178	|	158	
3	|	96336	|	79	
3	|	96415	|	395	
3	|	96810	|	158	
3	|	96968	|	78	
3	|	97046	|	158	
3	|	97204	|	158	
3	|	97362	|	237	
3	|	97599	|	79	
3	|	97678	|	158	
3	|	97836	|	158	
3	|	97994	|	237	
3	|	98231	|	79	
3	|	98310	|	158	
3	|	98468	|	157	
3	|	98625	|	237	
3	|	98862	|	79	
3	|	98941	|	158	
3	|	99099	|	158	
3	|	99257	|	237	
3	|	99494	|	79	
3	|	99573	|	158	
3	|	99731	|	237	
3	|	99968	|	157	
3	|	100125	|	79	
3	|	100204	|	158	
3	|	100362	|	237	
3	|	100599	|	158	
3	|	100757	|	79	
3	|	100836	|	158	
3	|	100994	|	237	
3	|	101231	|	158	
3	|	101389	|	79	
3	|	101468	|	157	
3	|	101625	|	79	
3	|	101704	|	158	
3	|	101862	|	158	
3	|	102020	|	316	
3	|	102336	|	237	
3	|	102573	|	237	
3	|	102810	|	236	
3	|	103046	|	237	
3	|	103283	|	316	
3	|	103599	|	316	
3	|	103915	|	316	
3	|	104231	|	315	
3	|	104546	|	316	
3	|	104862	|	316	
3	|	105178	|	632	
3	|	105810	|	631	
3	|	106441	|	632	
3	|	107073	|	210	
3	|	107283	|	263	
3	|	107546	|	158	
3	|	107704	|	264	
3	|	107968	|	157	
3	|	108125	|	264	
3	|	108389	|	263	
3	|	108652	|	79	
3	|	108731	|	237	
3	|	108968	|	315	
3	|	109283	|	79	
3	|	109362	|	237	
3	|	109599	|	316	
3	|	109915	|	158	
3	|	110073	|	158	
3	|	110231	|	315	
3	|	110546	|	316	
3	|	110862	|	316	
3	|	111178	|	158	
3	|	111336	|	158	
3	|	111494	|	79	
3	|	111573	|	237	
3	|	111810	|	315	
3	|	112125	|	158	
3	|	112283	|	79	
3	|	112362	|	237	
3	|	112599	|	184	
3	|	112783	|	132	
3	|	112915	|	158	
3	|	113073	|	177	
3	|	113250	|	139	
3	|	113389	|	157	
3	|	113546	|	158	
3	|	113704	|	198	
3	|	113902	|	118	
3	|	114020	|	316	
3	|	114336	|	316	
3	|	114652	|	158	
3	|	114810	|	158	
3	|	114968	|	276	
3	|	115244	|	197	
3	|	115441	|	158	
3	|	115599	|	119	
3	|	115718	|	197	
3	|	115915	|	158	
3	|	116073	|	158	
3	|	116231	|	79	
3	|	116310	|	236	
3	|	116546	|	158	
3	|	116704	|	158	
3	|	116862	|	474	
3	|	117336	|	158	
3	|	117494	|	434	
3	|	117928	|	118	
3	|	118046	|	237	
3	|	118283	|	158	
3	|	118441	|	158	
3	|	118599	|	158	
3	|	118757	|	158	
3	|	118915	|	79	
3	|	118994	|	184	
3	|	119178	|	132	
3	|	119310	|	158	
3	|	119468	|	118	
3	|	119586	|	79	
3	|	119665	|	145	
3	|	119810	|	131	
3	|	119941	|	132	
3	|	120073	|	289	
3	|	120362	|	158	
3	|	120520	|	132	
3	|	120652	|	316	
3	|	120968	|	315	
3	|	121283	|	79	
3	|	121362	|	342	
3	|	121704	|	211	
3	|	121915	|	158	
3	|	122073	|	158	
3	|	122231	|	79	
3	|	122310	|	197	
3	|	122507	|	276	
3	|	122783	|	158	
3	|	122941	|	198	
3	|	123139	|	157	
3	|	123296	|	277	
3	|	123573	|	158	
3	|	123731	|	197	
3	|	123928	|	158	
3	|	124086	|	276	
3	|	124362	|	158	
3	|	124520	|	198	
3	|	124718	|	157	
3	|	124875	|	119	
3	|	124994	|	197	
3	|	125191	|	119	
3	|	125310	|	197	
3	|	125507	|	197	
3	|	125704	|	198	
3	|	125902	|	158	
3	|	126060	|	118	
3	|	126178	|	158	
3	|	126336	|	237	
3	|	126573	|	79	
3	|	126652	|	316	
3	|	126968	|	78	
3	|	127046	|	119	
3	|	127165	|	118	
3	|	127283	|	158	
3	|	127441	|	158	
3	|	127599	|	316	
3	|	127915	|	105	
3	|	128020	|	211	
3	|	128231	|	105	
3	|	128336	|	316	
3	|	128652	|	210	
3	|	128862	|	158	
3	|	129020	|	158	
3	|	129178	|	79	
3	|	129257	|	237	
3	|	129494	|	158	
3	|	129652	|	158	
3	|	129810	|	315	
3	|	130125	|	158	
3	|	130283	|	316	
3	|	130599	|	158	
3	|	130757	|	158	
3	|	130915	|	158	
3	|	131073	|	158	
3	|	131231	|	158	
3	|	131389	|	157	
3	|	131546	|	158	
3	|	131704	|	237	
3	|	131941	|	237	
3	|	132178	|	79	
3	|	132257	|	395	
3	|	132652	|	237	
3	|	132889	|	79	
3	|	132968	|	157	
3	|	133125	|	237	
3	|	133362	|	237	
3	|	133599	|	237	
3	|	133836	|	105	
3	|	133941	|	290	
3	|	134231	|	315	
3	|	134546	|	158	
3	|	134704	|	158	
3	|	134862	|	316	
3	|	135178	|	158	
3	|	135336	|	474	
3	|	135810	|	158	
3	|	135968	|	157	
3	|	136125	|	316	
3	|	136441	|	119	
3	|	136560	|	197	
3	|	136757	|	158	
3	|	136915	|	158	
3	|	137073	|	158	
3	|	137231	|	158	
3	|	137389	|	236	
3	|	137625	|	158	
3	|	137783	|	158	
3	|	137941	|	184	
3	|	138125	|	158	
3	|	138283	|	171	
3	|	138454	|	158	
3	|	138612	|	277	
3	|	138889	|	394	
3	|	139283	|	158	
3	|	139441	|	158	
3	|	139599	|	105	
3	|	139704	|	264	
3	|	139968	|	105	
3	|	140073	|	158	
3	|	140231	|	210	
3	|	140441	|	105	
3	|	140546	|	158	
3	|	140704	|	211	
