Offset,K1,K2,K3,K4,K5,K6,K7
147469,0,1,0,0,0,1,0
147471,0,0,1,0,0,1,0
147476,0,0,1,0,1,1,0
147484,0,0,1,0,1,0,0
147544,0,0,0,0,1,0,0
147550,0,0,0,1,1,0,0
147560,0,0,0,1,1,1,0
147574,0,0,0,1,0,1,0
147624,0,0,0,1,0,0,0
147626,0,0,0,0,0,0,0
147641,1,1,0,0,0,0,0
147716,1,1,0,0,0,0,1
147719,0,1,1,0,1,1,1
147721,0,1,1,1,1,1,1
147736,0,0,1,1,1,1,1
147803,0,0,1,1,0,0,1
147810,0,0,1,1,0,0,0
147816,0,0,0,1,0,0,0
147824,0,0,0,0,0,0,0
148024,0,0,0,0,0,0,1
148026,0,1,1,0,0,0,1
148031,1,1,1,0,0,0,1
148033,1,1,1,0,1,1,1
148099,0,1,1,0,1,1,1
148129,0,1,1,0,1,1,0
148213,0,1,1,1,1,1,0
148291,0,1,1,1,1,0,0
148303,0,1,1,1,0,0,0
148306,0,1,1,0,0,0,0
148319,0,0,0,0,0,0,0
148394,1,0,0,0,0,0,0
148399,1,0,0,0,0,0,1
148404,1,0,0,0,1,1,1
148463,1,0,0,0,0,0,1
148471,1,0,0,0,0,0,0
148474,0,0,0,0,0,0,0
148476,0,1,0,0,0,0,0
148567,0,0,0,1,0,1,0
148570,0,0,1,1,1,1,0
148633,0,0,1,1,0,0,0
148643,0,0,1,0,0,0,0
148645,0,1,1,0,0,0,0
148669,0,1,0,0,0,0,0
148714,1,1,0,0,0,0,0
148731,1,1,0,0,0,0,1
148734,1,1,0,0,0,1,1
148736,1,0,0,0,0,1,1
148796,1,1,0,0,0,0,1
148799,1,1,0,0,0,0,0
148829,0,1,0,0,0,0,0
148875,0,0,1,0,0,0,0
148899,0,0,1,1,0,0,1
148903,0,0,1,1,0,1,1
148954,0,1,1,1,0,1,1
148959,0,1,1,1,0,1,0
148961,0,1,1,1,0,0,0
148971,0,1,1,0,0,0,0
148982,0,1,0,0,0,0,0
148985,0,1,0,0,1,0,0
149036,1,1,0,0,1,0,0
149049,1,0,0,0,1,0,0
149074,1,0,0,0,0,1,0
149116,1,1,0,0,0,1,0
149141,1,1,0,0,0,1,1
149143,0,1,0,0,0,1,1
149152,0,1,0,1,0,1,1
149171,0,1,0,1,0,0,1
149215,0,0,1,1,0,0,1
149220,0,0,1,0,0,0,1
149226,0,0,1,0,1,0,1
149232,0,0,1,0,1,0,0
149289,1,0,1,0,1,0,0
149293,1,0,0,0,1,0,0
149307,1,0,0,0,0,0,0
149314,1,0,0,1,0,0,0
149365,1,1,0,1,0,0,0
149391,1,1,0,1,1,0,0
149393,0,1,0,0,1,0,0
149449,0,1,1,0,1,0,0
149468,0,0,1,0,1,0,0
149475,0,0,1,0,0,1,0
149525,0,0,0,0,0,1,0
149551,0,0,0,0,1,1,0
149554,0,1,0,0,1,1,0
149556,0,1,0,0,1,1,1
149561,1,1,0,1,1,1,1
149586,1,1,0,1,1,0,1
149629,1,1,0,1,0,0,1
149644,1,0,0,1,0,0,1
149646,1,0,0,0,0,0,1
149666,1,0,1,0,0,0,1
149725,1,0,1,0,1,1,1
149730,1,0,1,1,1,1,1
149737,1,0,0,1,1,1,1
149795,1,0,0,1,0,0,1
149809,1,0,0,0,0,0,1
149901,1,1,1,0,0,0,1
149908,1,1,1,0,1,1,1
149972,1,1,1,0,0,0,1
149976,1,0,0,0,0,0,1
149983,1,0,0,1,0,0,1
150049,1,0,0,1,1,0,1
150059,1,0,0,0,1,0,1
150066,1,0,1,0,1,0,1
150114,1,0,1,0,0,0,1
150147,1,0,0,0,0,0,1
150150,1,0,0,1,0,0,1
150210,0,0,0,1,0,0,1
150216,0,0,0,1,1,1,1
150229,0,0,0,0,1,1,1
150236,0,0,0,0,1,1,0
150264,0,0,0,0,1,0,0
150274,0,0,0,0,0,0,0
150386,0,0,0,0,0,0,1
150394,0,1,1,0,1,1,1
150396,0,1,1,1,1,1,1
150474,0,0,0,1,1,1,1
150481,0,0,0,1,1,1,0
150483,0,0,0,0,1,1,0
150485,0,0,0,0,0,0,0
150746,0,0,0,0,1,0,0
150753,0,1,1,0,1,0,0
150756,1,1,1,1,1,0,0
150763,1,1,1,1,1,1,0
150824,0,1,1,1,1,1,0
150832,0,0,0,1,1,1,0
150841,0,0,0,1,0,0,0
150852,0,0,0,0,0,0,0
151045,0,1,1,0,0,0,0
151049,1,1,1,0,0,0,0
151051,1,1,1,0,1,1,0
151053,1,1,1,1,1,1,0
151107,1,1,1,1,0,0,0
151110,1,0,0,1,0,0,0
151112,0,0,0,1,0,0,0
151121,0,0,0,0,0,0,0
151211,0,0,0,0,0,0,1
151234,0,1,1,0,0,0,1
151240,1,1,1,1,0,0,1
151293,1,0,0,1,0,0,1
151299,0,0,0,1,0,0,1
151310,0,0,0,1,0,1,1
151321,0,0,0,0,0,1,1
151336,0,0,0,0,0,1,0
151384,0,0,0,0,1,1,0
151389,0,0,1,0,1,1,0
151404,0,0,1,0,1,0,0
151473,0,1,1,0,1,1,0
151478,1,1,1,0,1,1,0
151485,1,1,1,0,0,1,0
151492,1,1,0,0,0,1,0
151533,1,1,0,0,0,1,1
151562,1,1,1,0,0,0,1
151576,1,0,1,0,0,0,1
151579,0,0,1,0,0,0,1
151636,0,0,0,0,0,0,1
151642,0,0,0,0,1,1,1
151644,0,0,0,1,1,1,1
151671,0,0,0,1,1,1,0
151699,0,0,0,1,0,0,0
151715,0,0,0,0,0,0,0
151732,0,1,1,0,0,0,0
151799,0,0,0,0,0,0,1
151811,0,0,0,1,0,0,1
151893,0,0,0,1,1,1,1
151900,0,1,1,1,1,1,1
151902,1,1,1,0,1,1,1
151915,1,1,1,0,1,1,0
151950,1,1,1,0,0,0,0
151955,0,1,1,0,0,0,0
151958,0,0,0,0,0,0,0
152059,0,0,0,0,1,1,0
152066,0,1,1,0,1,1,0
152072,1,1,1,0,1,1,0
152122,1,1,1,0,0,0,0
152129,0,0,0,0,0,0,0
152232,0,0,0,0,1,0,0
152235,0,1,1,1,1,0,0
152240,1,1,1,1,1,0,0
152302,0,0,0,1,0,0,0
152311,0,0,0,0,0,0,0
152401,0,0,0,0,1,0,0
152406,1,1,1,0,1,0,0
152412,1,1,1,1,1,0,0
152475,1,1,1,1,0,0,0
152477,1,0,0,1,0,0,0
152483,0,0,0,1,0,0,0
152489,0,0,0,0,0,0,0
152575,0,1,1,0,0,0,0
152580,0,1,1,1,1,1,0
152648,0,1,1,1,0,0,0
152651,0,0,0,1,0,0,0
152660,0,0,0,0,0,0,0
152739,0,1,0,0,0,0,0
152746,0,1,1,1,1,1,0
152814,0,1,1,1,0,0,0
152816,0,0,0,1,0,0,0
152832,0,0,0,0,0,0,0
152911,0,0,1,1,0,0,1
152916,0,0,1,1,1,1,1
152982,0,0,1,1,0,0,1
152990,0,0,1,1,0,0,0
152993,0,0,0,1,0,0,0
152999,0,0,0,0,0,0,0
153069,0,0,1,0,0,0,1
153080,0,0,1,1,1,1,1
153149,0,0,1,1,0,0,0
153152,0,0,0,1,0,0,0
153164,0,0,0,0,0,0,0
153245,0,1,1,1,0,0,0
153251,1,1,1,1,1,1,0
153309,1,0,0,1,1,1,0
153312,1,0,0,1,0,0,0
153316,0,0,0,1,0,0,0
153323,0,0,0,0,0,0,0
153403,0,1,1,0,0,0,1
153409,0,1,1,1,1,1,1
153629,0,1,1,1,0,0,1
153633,0,0,0,1,0,0,0
153641,0,0,0,0,0,0,0
153725,0,0,1,0,0,0,1
153730,0,0,1,0,1,1,1
153738,0,0,1,1,1,1,1
153896,0,0,0,1,0,0,1
153903,0,0,0,0,0,0,0
153998,0,0,1,0,0,0,0
154004,0,0,1,1,1,1,0
154006,0,1,1,1,1,1,0
154139,0,1,1,1,0,0,0
154146,0,1,1,0,0,0,0
154149,0,0,0,0,0,0,0
154262,0,0,0,0,1,0,0
154266,1,1,1,1,1,0,0
154383,1,1,1,1,0,0,0
154386,1,1,1,0,0,0,0
154395,0,0,0,0,0,0,0
154501,0,0,0,1,1,1,0
154504,0,1,1,1,1,1,0
154626,0,1,0,1,1,1,0
154629,0,1,0,1,0,0,0
154633,0,0,0,0,0,0,0
154732,0,0,1,0,0,0,0
154734,0,0,1,0,0,0,1
154742,0,0,1,1,0,0,1
154746,0,0,1,1,1,1,1
154851,0,0,0,1,0,1,1
154859,0,0,0,1,0,0,1
154870,0,0,0,0,0,0,0
154904,0,1,0,0,0,0,0
154906,1,1,0,0,0,0,0
154971,1,0,0,0,0,0,0
154976,0,0,0,0,0,0,0
154984,0,0,0,0,1,0,0
155042,0,0,0,0,0,0,0
155055,1,1,0,0,0,0,0
155119,1,0,0,0,0,0,0
155129,0,0,0,0,0,0,0
155136,0,0,0,0,1,0,0
155224,0,0,0,1,1,0,0
155226,1,0,0,1,1,0,1
155229,1,0,0,1,1,1,1
155234,1,1,1,1,1,1,1
155244,1,1,1,1,0,1,1
155453,1,1,1,1,0,0,1
155463,1,1,1,1,0,0,0
155535,1,1,1,1,0,0,1
155545,1,1,1,1,1,1,1
155559,1,1,1,0,1,1,1
155630,1,1,1,1,1,1,1
155640,1,1,0,1,1,1,1
155642,1,1,0,1,0,1,1
155651,1,1,0,1,0,0,1
155659,1,1,0,1,0,0,0
155704,1,1,0,0,0,0,0
155721,1,1,1,0,0,0,0
155752,1,0,1,0,0,0,0
155756,0,0,1,0,0,0,0
155794,0,0,0,0,0,0,0
155807,0,0,0,1,0,0,0
155819,0,0,0,1,1,1,0
155856,0,0,0,1,1,0,0
155863,0,0,0,1,0,0,0
155884,0,0,0,0,0,0,0
155889,0,0,1,0,0,0,0
155967,0,0,0,0,0,0,0
155969,0,1,0,0,0,0,0
156037,0,0,0,0,0,0,0
156054,0,0,0,0,1,0,0
156058,0,0,1,1,1,0,0
156105,0,0,1,1,0,0,0
156133,0,0,1,0,0,0,0
156139,0,1,1,0,0,0,0
156167,0,1,0,0,0,0,0
156209,1,1,0,0,0,0,0
156222,1,1,0,0,0,0,1
156224,1,1,0,0,1,1,1
156239,1,0,0,0,1,1,1
156279,1,0,0,0,1,0,1
156286,1,0,0,0,1,0,0
156291,1,0,1,0,1,0,0
156304,1,0,1,0,0,0,0
156309,1,0,1,1,0,0,0
156316,0,0,1,1,0,0,0
156369,0,1,1,1,0,0,0
156381,0,1,1,0,0,0,0
156396,0,1,0,0,0,0,0
156399,0,1,0,0,0,1,0
156435,0,0,0,0,0,1,0
156479,0,0,0,0,1,1,0
156490,0,0,0,1,1,0,0
156532,0,0,0,1,0,0,0
156538,0,0,1,1,0,0,0
156543,1,0,1,1,0,0,0
156556,1,0,1,0,0,0,0
156569,1,0,1,0,0,0,1
156592,0,0,1,0,0,0,1
156604,0,0,0,0,0,0,1
156643,0,0,0,0,1,1,1
156676,0,0,0,0,1,1,0
156696,0,0,0,0,1,0,0
156703,0,0,0,0,0,0,0
156707,0,1,0,0,0,0,0
156714,1,1,0,0,0,0,0
156773,1,0,0,0,0,0,0
156775,0,0,0,0,0,0,0
156810,0,0,0,0,1,0,0
156814,0,0,0,1,1,0,0
156881,0,0,0,1,0,0,0
156889,0,0,1,0,0,0,0
156895,1,0,1,0,0,0,1
156949,0,0,1,0,0,0,1
156961,0,0,0,0,0,0,1
156981,0,0,0,0,1,1,1
157019,0,0,0,0,1,1,0
157035,0,0,0,0,1,0,0
157046,0,0,0,0,0,0,0
157055,1,1,0,0,0,0,0
157119,1,0,0,0,0,0,0
157123,0,0,0,0,0,0,0
157140,0,0,0,0,1,0,0
157143,0,0,0,1,1,0,0
157210,0,0,0,1,0,0,0
157225,0,0,1,1,0,0,1
157227,1,0,1,1,0,0,1
157229,1,0,1,0,0,0,1
157291,0,0,0,0,0,0,1
157310,0,0,0,0,1,1,1
157343,0,0,0,0,1,1,0
157366,0,0,0,0,1,0,0
157381,0,0,0,0,0,0,0
157395,0,1,1,0,0,0,0
157465,0,0,0,0,0,0,0
157475,0,0,0,1,0,0,0
157481,0,0,0,1,0,1,0
157534,0,0,0,1,0,0,0
157552,1,0,0,1,0,0,0
157556,1,0,0,1,0,0,1
157559,1,1,0,1,0,0,1
157563,1,1,0,0,0,0,1
157625,0,1,0,0,0,0,1
157630,0,0,0,0,0,0,1
157643,0,0,1,0,0,1,1
157672,0,0,1,0,0,1,0
157697,0,0,1,0,1,1,0
157724,0,0,1,0,1,0,0
157729,1,0,0,0,1,0,0
157791,1,0,0,0,0,1,0
157811,1,1,0,0,0,1,0
157832,0,1,0,0,0,1,0
157874,0,1,0,0,0,1,1
157878,0,1,0,1,0,1,1
157891,0,1,1,1,0,1,1
157895,0,1,1,1,0,0,1
157914,0,0,1,1,0,0,1
157963,0,0,1,0,0,0,1
157976,0,0,1,0,0,1,1
157979,1,0,1,0,0,1,1
157981,1,0,0,0,0,1,1
158003,1,0,0,0,0,1,0
158039,1,0,0,0,0,0,0
158060,1,0,1,0,0,0,0
158069,1,1,1,0,0,0,0
158099,0,1,1,0,0,0,0
158133,0,0,0,0,0,0,0
158161,0,0,0,0,1,1,0
158221,0,0,0,0,0,1,1
158227,1,0,0,0,0,1,1
158232,1,1,0,0,0,0,1
158292,0,1,0,0,0,0,1
158294,0,0,0,0,0,0,1
158325,0,0,0,0,1,1,1
158356,0,0,0,0,1,1,0
158369,0,0,0,0,0,1,0
158381,0,0,0,0,0,0,0
158392,0,0,1,0,0,0,0
158401,0,1,1,0,0,0,0
158463,0,1,0,0,0,0,0
158467,0,1,0,0,1,0,0
158481,1,1,0,0,1,0,0
158509,1,0,0,0,1,0,0
158551,1,0,0,0,1,0,1
158562,1,0,1,0,0,1,1
158572,0,0,1,0,0,1,1
158614,0,0,1,0,0,0,1
158629,0,0,1,0,0,0,0
158645,0,0,1,1,0,0,0
158664,0,1,1,1,0,0,0
158689,0,1,0,1,0,0,0
158729,0,1,0,1,1,0,0
158734,0,1,0,0,1,0,0
158741,1,1,0,0,1,0,0
158787,1,0,0,0,1,0,0
158809,1,0,1,0,1,0,0
158811,1,0,1,0,1,1,0
158815,0,0,1,0,1,1,0
158836,0,0,1,0,0,1,0
158886,0,0,1,0,0,1,1
158889,0,0,1,1,0,1,1
158899,0,1,1,1,0,1,1
158904,1,1,1,1,0,0,1
158938,1,1,0,1,0,0,1
158965,1,0,0,0,0,0,1
158974,0,0,0,0,0,0,1
158986,0,0,0,0,1,1,1
159019,0,0,0,0,1,1,0
159039,0,0,0,0,0,0,0
159061,0,1,1,0,0,0,0
159132,0,0,0,0,0,0,0
159135,0,0,0,0,1,1,0
159211,0,0,0,0,1,1,1
159215,0,0,0,0,0,0,1
159225,1,1,0,0,0,0,1
159285,1,0,0,0,0,0,1
159289,0,0,0,0,0,0,1
159311,0,0,0,0,1,1,1
159342,0,0,0,0,1,1,0
159367,0,0,0,0,0,0,0
159385,0,1,1,0,0,0,0
159455,0,0,0,0,0,0,0
159469,0,0,0,0,1,1,0
159532,1,0,0,0,1,1,0
159535,1,0,0,0,1,1,1
159541,1,0,0,1,1,1,1
159545,1,0,0,1,0,1,1
159562,1,0,0,1,0,0,1
159603,1,1,0,1,0,0,1
159607,1,1,0,1,0,0,0
159622,1,1,0,0,0,0,0
159641,0,1,0,0,0,0,0
159654,0,1,1,0,0,0,0
159694,0,0,1,0,0,0,0
159703,0,0,1,0,1,0,0
159716,0,0,0,0,1,0,0
159724,0,0,0,0,1,1,0
159759,0,0,0,0,1,1,1
159767,0,1,0,0,1,1,1
159781,0,1,0,0,0,1,1
159806,0,1,0,0,0,0,1
159823,0,1,1,0,0,0,1
159830,0,1,1,0,0,0,0
159849,0,0,1,0,0,0,0
159858,0,0,1,0,1,0,0
159887,0,0,0,0,1,0,0
159906,0,0,0,1,1,0,0
159909,0,0,0,1,1,0,1
159916,1,1,0,1,1,1,1
159944,1,1,0,1,0,1,1
159975,1,1,0,1,0,0,1
159985,0,1,0,1,0,0,1
159992,0,1,1,1,0,0,1
159998,0,1,1,0,0,0,1
160001,0,1,1,0,0,0,0
160009,0,0,1,0,0,0,0
160076,0,0,1,0,1,0,0
160089,0,0,0,0,1,0,0
160151,0,0,0,0,1,1,0
160172,0,0,0,0,0,1,0
160211,0,0,0,0,0,1,1
160221,0,0,1,0,0,1,1
160230,0,0,1,1,0,1,1
160233,0,1,1,1,0,1,1
160235,1,1,1,1,0,1,1
160244,1,1,1,1,0,0,1
160290,1,1,0,1,0,0,1
160299,1,0,0,1,0,0,1
160315,1,0,0,1,1,1,1
160322,1,0,0,0,1,1,1
160379,1,1,1,0,1,1,1
160386,1,1,1,0,0,0,1
160461,1,1,0,0,0,0,1
160467,1,0,0,0,0,0,1
160551,1,1,0,0,0,0,1
160564,1,1,0,0,1,1,1
160570,1,1,0,1,1,1,1
160620,1,1,0,1,0,0,1
160643,1,0,0,0,0,0,1
160713,1,0,1,0,0,0,1
160722,1,0,1,0,0,1,1
160785,1,0,0,0,0,1,1
160801,1,0,0,0,1,1,1
160810,1,0,0,0,1,0,1
160812,1,0,0,1,1,0,1
160879,1,0,0,1,1,1,0
160889,1,1,1,1,0,1,0
160894,1,1,1,0,0,1,0
160903,0,1,1,0,0,1,0
160936,0,1,1,0,0,0,0
160945,0,0,0,0,0,0,0
161065,0,1,1,0,0,0,1
161067,0,1,1,0,1,1,1
161070,0,1,1,1,1,1,1
161136,0,0,0,1,1,1,1
161143,0,0,0,1,0,0,0
161156,0,0,0,0,0,0,0
161411,0,0,0,0,1,1,0
161419,1,0,0,1,1,1,0
161421,1,1,1,1,1,1,0
161506,0,1,1,1,0,0,0
161514,0,0,0,1,0,0,0
161519,0,0,0,0,0,0,0
161734,0,1,1,0,0,0,0
161739,1,1,1,0,0,0,0
161741,1,1,1,1,1,1,0
161796,0,0,0,1,1,1,0
161804,0,0,0,1,0,0,0
161817,0,0,0,0,0,0,0
161899,1,0,0,0,0,0,0
161902,1,1,0,0,0,0,0
161909,1,1,0,0,0,0,1
161916,1,1,0,1,1,1,1
161960,1,1,0,1,1,0,1
161963,0,1,0,1,1,0,1
161965,0,0,0,1,1,0,1
161969,0,0,0,1,0,0,1
161975,0,0,1,1,0,0,1
161979,0,0,1,1,0,0,0
161992,0,0,1,0,0,0,0
162054,0,1,1,0,0,0,0
162056,1,1,1,0,0,0,0
162072,1,1,1,0,0,1,0
162077,1,1,0,0,0,1,0
162131,0,1,0,0,0,1,0
162141,0,1,0,0,1,1,0
162147,0,0,1,0,1,1,0
162159,0,0,1,0,1,0,0
162218,1,0,1,0,1,0,0
162225,1,0,1,1,1,0,1
162229,1,0,0,1,1,0,1
162239,1,0,0,1,0,0,1
162294,1,0,0,1,0,0,0
162309,1,1,1,1,0,0,0
162314,1,1,1,0,0,0,0
162326,0,1,1,0,0,1,0
162380,1,1,1,0,0,1,0
162384,1,1,0,0,0,1,0
162406,1,1,0,0,0,1,1
162415,1,0,0,0,0,1,1
162439,1,0,0,0,0,0,1
162456,0,0,0,0,0,0,1
162462,0,0,1,0,0,0,1
162480,0,0,1,0,1,0,1
162494,0,0,1,0,1,0,0
162546,1,0,1,0,1,0,0
162549,1,1,1,0,1,0,0
162556,1,1,1,1,1,0,1
162562,1,1,1,1,1,1,1
162575,1,1,0,1,1,1,1
162578,1,1,0,1,0,1,1
162659,1,1,0,0,0,1,1
162706,1,1,1,0,0,1,1
162727,1,1,1,0,1,1,1
162909,1,1,1,0,0,0,1
162921,1,1,1,0,0,0,0
162924,0,0,0,0,0,0,0
163055,0,0,1,0,0,0,0
163061,1,0,1,0,0,0,0
163069,1,0,1,0,1,1,0
163076,1,0,1,1,1,1,0
163117,1,0,1,1,1,0,0
163123,0,0,1,1,1,0,0
163125,0,0,0,1,1,0,0
163128,0,0,0,1,0,0,0
163146,0,0,0,0,0,0,0
163155,0,1,0,0,0,0,0
163229,0,1,0,0,0,0,1
163232,0,1,0,0,0,1,1
163239,0,1,0,0,1,1,1
163242,0,0,1,0,1,1,1
163289,0,0,1,0,1,0,1
163301,0,0,1,0,0,0,0
163316,0,1,1,0,0,0,0
163323,0,1,1,1,0,0,0
163336,0,1,0,1,0,0,0
163396,0,1,0,0,0,0,0
163401,0,1,0,0,1,0,0
163406,0,1,1,0,1,0,0
163432,0,0,1,0,1,0,0
163483,0,0,0,0,1,0,0
163487,0,0,0,0,0,1,0
163498,0,0,0,1,0,1,0
163555,0,1,0,1,0,1,0
163558,0,1,0,1,0,1,1
163572,0,1,0,0,0,1,1
163582,0,1,0,0,0,0,1
163637,0,1,0,0,1,0,1
163642,0,1,1,0,1,0,1
163655,0,0,1,1,1,0,0
163715,1,0,1,1,1,0,0
163726,1,0,0,1,1,0,0
163729,1,0,0,1,0,0,0
163739,1,0,0,1,0,0,1
163746,1,0,0,1,0,1,1
163752,1,0,0,0,0,1,1
163796,0,0,0,0,0,1,1
163799,0,0,0,0,0,0,1
163804,0,0,1,0,0,0,1
163809,0,0,1,0,0,0,0
163885,0,1,1,0,0,0,0
163900,0,1,1,1,0,0,1
163908,0,1,0,1,0,0,1
163962,0,0,0,1,0,0,1
163966,0,0,0,1,0,0,0
163971,0,0,0,0,0,0,0
164051,0,0,1,0,0,0,0
164056,1,0,1,0,0,0,0
164064,1,0,1,0,0,0,1
164069,1,0,1,0,1,1,1
164140,1,0,0,0,1,1,1
164229,1,0,0,1,1,1,1
164316,1,0,0,0,1,1,1
164386,1,1,1,0,1,1,1
164389,1,1,1,0,0,0,1
164406,1,1,1,1,0,0,1
164414,0,1,1,1,0,0,1
164432,0,1,1,1,0,0,0
164462,0,0,0,1,0,0,0
164486,0,0,0,0,0,0,0
164492,0,0,0,0,1,1,0
164565,0,1,1,0,1,1,0
164571,1,1,1,0,1,1,0
164574,1,1,1,0,0,1,1
164595,1,1,1,0,0,0,1
164606,0,1,1,0,0,0,1
164626,0,0,0,0,0,0,1
164651,0,0,0,1,0,0,1
164660,0,0,0,1,0,0,0
164723,0,1,0,1,0,0,0
164730,1,1,0,1,0,0,0
164732,1,1,0,1,0,1,1
164734,1,1,0,0,0,1,1
164779,0,1,0,0,0,1,1
164795,0,1,1,0,0,1,1
164802,0,0,1,0,0,1,1
164806,0,0,1,0,1,1,1
164814,0,0,1,0,1,1,0
164824,0,0,1,0,1,0,0
164883,1,0,0,0,1,0,0
164886,1,0,0,0,1,0,1
164889,1,0,0,0,1,1,1
164904,1,0,0,0,0,1,1
164949,1,1,0,0,0,1,1
164969,1,1,0,0,0,0,0
164974,1,1,0,1,0,0,0
164984,0,1,0,1,0,0,0
165031,0,0,0,1,0,0,0
165049,0,0,0,1,0,0,1
165054,0,0,0,1,1,0,1
165066,0,0,0,0,1,0,1
165106,0,0,0,0,0,0,1
165129,0,0,0,0,0,0,0
165135,0,1,1,0,0,0,0
165199,0,0,0,0,0,0,0
165235,0,0,0,1,1,1,0
165285,0,0,0,1,0,0,0
165293,0,0,0,0,0,0,0
165304,1,0,1,0,0,0,0
165375,0,0,1,0,0,0,0
165397,0,0,1,1,0,0,0
165406,0,1,0,1,0,0,0
165472,0,1,0,1,1,0,0
165474,0,0,0,1,1,0,0
165478,0,0,0,0,1,0,0
165487,0,0,0,0,1,1,0
165552,0,0,0,0,0,1,0
165563,0,0,0,0,0,1,1
165581,1,0,0,0,0,1,1
165583,1,1,1,0,0,1,1
165587,1,1,1,0,0,0,1
165632,0,1,1,0,0,0,1
165634,0,1,1,1,0,0,1
165636,0,1,1,1,1,0,1
165646,0,0,0,1,1,0,1
165649,0,0,0,1,1,0,0
165720,0,0,0,1,1,1,0
165723,0,0,0,0,1,1,1
165736,1,1,1,0,1,1,1
165745,1,1,1,0,0,1,1
165783,1,1,1,0,0,0,1
165792,0,1,1,0,0,0,0
165800,0,0,0,0,0,0,0
165886,0,0,0,0,0,0,1
165896,1,0,1,1,0,0,1
165949,1,0,1,1,0,0,0
165956,0,0,1,1,0,0,0
165961,0,0,0,0,0,0,0
166054,0,1,1,1,0,0,0
166056,0,1,1,1,0,0,1
166062,0,1,1,1,1,1,1
166150,0,1,1,1,1,1,0
166154,0,1,1,1,0,1,0
166162,0,0,0,1,0,1,0
166171,0,0,0,0,0,0,0
166391,0,0,0,0,0,0,1
166393,0,1,1,0,0,0,1
166396,1,1,1,0,1,1,1
166496,0,1,1,0,1,1,1
166499,0,0,0,0,1,1,1
166505,0,0,0,0,0,0,1
166511,0,0,0,0,0,0,0
166719,0,0,0,0,1,1,0
166728,0,0,0,1,1,1,0
166731,1,1,1,1,1,1,0
166999,1,1,1,1,1,0,0
167071,1,1,1,1,1,0,1
167079,1,1,1,1,0,1,1
167103,1,1,1,0,0,1,1
167142,0,0,0,0,0,1,1
167160,0,0,0,0,1,1,1
167189,0,0,0,0,1,1,0
167197,0,0,0,0,1,0,0
167235,1,0,0,0,1,0,0
167238,1,1,1,1,1,0,0
167244,1,1,1,1,0,0,0
167297,1,0,0,1,0,0,0
167300,0,0,0,1,0,0,0
167322,0,0,0,0,1,0,0
167380,0,0,0,0,1,1,1
167394,0,1,0,0,1,1,1
167400,1,1,0,0,1,1,1
167405,1,1,0,0,0,1,1
167449,1,1,0,0,0,0,0
167475,0,1,0,0,0,0,0
167480,0,0,1,0,0,0,0
167548,0,0,1,0,0,0,1
167553,1,0,1,0,0,0,1
167555,1,1,1,0,1,0,1
167572,1,1,0,0,1,0,1
167626,1,1,0,0,0,0,1
167632,1,1,0,1,0,0,1
167641,0,1,0,1,0,0,1
167649,0,1,1,1,0,0,1
167652,0,1,1,1,0,1,1
167662,0,0,1,1,0,1,1
167665,0,0,1,1,0,1,0
167720,0,0,1,0,0,1,0
167729,0,0,1,0,1,1,0
167732,1,0,1,0,1,1,0
167734,1,1,1,0,1,1,0
167745,1,1,1,0,1,0,0
167752,1,1,0,0,1,0,0
167809,1,1,0,0,1,1,0
167822,1,0,1,0,1,1,0
167824,1,0,1,0,0,1,0
167826,0,0,1,0,0,1,0
167883,0,0,1,0,0,1,1
167899,0,0,1,1,0,1,1
167904,0,1,1,1,0,1,1
167920,0,1,1,1,0,0,1
167925,0,1,0,1,0,0,1
167980,0,1,0,1,1,0,1
167982,0,1,0,0,1,0,1
167989,0,1,0,0,1,0,0
167999,0,1,1,0,1,0,0
168006,0,0,1,0,1,0,0
168058,0,0,1,0,1,1,0
168071,0,1,1,0,0,1,0
168080,1,1,1,0,0,1,0
168105,1,1,0,0,0,1,0
168137,1,1,0,0,1,1,0
168142,1,0,0,0,1,1,0
168144,0,0,0,0,1,1,0
168149,0,0,0,0,1,0,0
168164,0,0,0,1,1,0,0
168206,0,0,0,1,1,0,1
168218,0,0,0,1,0,1,1
168242,0,0,0,0,0,1,1
168246,1,0,0,0,0,1,1
168249,1,1,1,0,0,1,1
168254,1,1,1,0,0,0,1
168260,1,1,1,0,0,0,0
168302,1,0,1,0,0,0,0
168304,0,0,1,0,0,0,0
168312,0,0,1,0,0,0,1
168316,0,0,0,0,0,0,1
168319,0,0,0,0,0,1,1
168388,1,0,0,0,0,1,1
168394,1,0,0,0,1,1,1
168404,1,0,0,1,1,1,1
168413,1,0,0,1,1,1,0
168417,1,0,0,1,1,0,0
168461,1,1,0,1,1,0,0
168478,1,1,0,1,0,0,0
168490,0,1,0,1,0,0,0
168492,0,1,0,1,0,1,0
168499,0,1,0,0,0,1,0
168545,0,1,1,0,0,1,0
168564,0,1,1,0,1,1,0
168569,0,1,1,1,1,1,0
168571,0,0,1,1,1,1,1
168612,0,0,1,1,1,0,1
168635,0,0,0,1,1,0,1
168645,0,0,0,1,0,0,1
168654,0,0,0,0,0,0,1
168659,0,0,0,0,0,0,0
168711,1,0,0,0,0,0,0
168717,1,0,0,0,0,1,0
168722,1,0,0,0,0,1,1
168724,1,0,0,0,1,1,1
168729,1,0,0,1,1,1,1
168792,1,1,0,1,1,1,1
168804,1,1,0,1,0,0,1
168812,0,1,0,1,0,0,1
