Offset,Column,Delta
262940,4,487
263427,4,113
263540,4,225
263765,4,337
264102,4,263
264365,4,112
264477,4,1313
265790,4,750
266540,4,300
266840,4,900
267740,4,300
268040,4,900
268940,4,750
269690,4,1350
271040,4,300
271340,4,300
271640,4,600
272240,4,300
272540,4,300
272840,4,600
273440,4,300
273740,4,750
274490,4,1650
276140,4,300
276440,4,900
277340,4,300
277640,4,900
278540,4,750
279290,4,250
279540,4,1100
280640,4,300
280940,4,300
281240,4,600
281840,4,300
282140,4,300
282440,4,600
283040,4,300
283340,4,600
283940,4,150
284090,4,225
284315,4,900
285215,4,150
285365,4,375
285740,4,225
285965,4,150
286115,4,300
286415,4,150
286565,4,175
286740,4,200
286940,4,225
287165,4,150
287315,4,300
287615,4,150
287765,4,375
288140,4,150
288290,4,300
288590,4,150
288740,4,150
288890,4,225
289115,4,375
289490,4,375
289865,4,150
290015,4,150
290165,4,225
290390,4,150
290540,4,300
290840,4,225
291065,4,225
291290,4,300
291590,4,150
291740,4,300
292040,4,225
292265,4,225
292490,4,300
292790,4,150
292940,4,150
293090,4,150
293240,4,225
293465,4,175
293640,4,350
293990,4,225
294215,4,225
294440,4,375
294815,4,150
294965,4,375
295340,4,225
295565,4,150
295715,4,300
296015,4,150
296165,4,175
296340,4,200
296540,4,225
296765,4,150
296915,4,300
297215,4,150
297365,4,375
297740,4,150
297890,4,300
298190,4,150
298340,4,150
298490,4,225
298715,4,375
299090,4,375
299465,4,150
299615,4,150
299765,4,225
299990,4,150
300140,4,300
300440,4,225
300665,4,225
300890,4,300
301190,4,150
301340,4,300
301640,4,225
301865,4,225
302090,4,300
302390,4,150
302540,4,150
302690,4,150
302840,4,225
303065,4,175
303240,4,350
303590,4,225
303815,4,225
304040,4,225
304265,4,150
304415,4,150
304565,4,150
304715,4,150
304865,4,150
305015,4,150
305165,4,150
305315,4,150
305465,4,150
305615,4,150
305765,4,150
305915,4,150
306065,4,150
306215,4,150
306365,4,150
306515,4,225
306740,4,150
306890,4,150
307040,4,150
307190,4,225
307415,4,150
307565,4,150
307715,4,225
307940,4,150
308090,4,225
308315,4,225
308540,4,150
308690,4,225
308915,4,1125
310040,4,150
310190,4,1800
311990,4,600
312590,4,1350
313940,4,150
314090,4,150
314240,4,150
314390,4,150
314540,4,150
314690,4,150
314840,4,150
314990,4,150
315140,4,150
315290,4,150
315440,4,150
315590,4,150
315740,4,150
315890,4,150
316040,4,225
316265,4,150
316415,4,150
316565,4,150
316715,4,150
316865,4,150
317015,4,150
317165,4,150
317315,4,187
317502,4,188
317690,4,112
317802,4,150
317952,4,113
318065,4,225
318290,4,225
318515,4,150
318665,4,187
318852,4,713
319565,4,187
319752,4,113
319865,4,150
320015,4,225
320240,4,450
320690,4,150
320840,4,150
320990,4,150
321140,4,150
321290,4,150
321440,4,150
321590,4,150
321740,4,150
321890,4,150
322040,4,150
322190,4,150
322340,4,150
322490,4,150
322640,4,150
322790,4,150
322940,4,150
323090,4,150
323240,4,150
323390,4,150
323540,4,150
323690,4,150
323840,4,150
323990,4,150
324140,4,150
324290,4,150
324440,4,150
324590,4,150
324740,4,150
324890,4,150
325040,4,150
325190,4,150
325340,4,150
325490,4,150
325640,4,150
325790,4,150
325940,4,150
326090,4,150
326240,4,150
326390,4,150
326540,4,150
326690,4,150
326840,4,150
326990,4,300
327290,4,150
327440,4,225
327665,4,225
327890,4,150
328040,4,225
328265,4,187
328452,4,188
328640,4,150
328790,4,300
329090,4,225
329315,4,150
329465,4,225
329690,4,150
329840,4,300
330140,4,150
330290,4,150
330440,4,150
330590,4,225
330815,4,225
331040,4,100
331140,4,200
331340,4,375
331715,4,150
331865,4,225
332090,4,150
332240,4,300
332540,4,150
332690,4,225
332915,4,150
333065,4,225
333290,4,150
333440,4,150
333590,4,150
333740,4,150
333890,4,225
334115,4,150
334265,4,225
334490,4,150
334640,4,300
334940,4,150
335090,4,300
335390,4,150
335540,4,150
335690,4,225
335915,4,225
336140,4,150
336290,4,225
336515,4,150
336665,4,225
336890,4,150
337040,4,225
337265,4,225
337490,4,150
337640,4,225
337865,4,225
338090,4,150
338240,4,150
338390,4,150
338540,4,150
338690,4,225
338915,4,150
339065,4,225
339290,4,150
339440,4,300
339740,4,150
339890,4,150
340040,4,150
340190,4,200
340390,4,100
340490,4,150
340640,4,100
340740,4,200
340940,4,375
341315,4,150
341465,4,375
341840,4,300
342140,4,150
342290,4,225
342515,4,150
342665,4,150
342815,4,225
343040,4,150
343190,4,150
343340,4,150
343490,4,225
343715,4,150
343865,4,225
344090,4,150
344240,4,300
344540,4,150
344690,4,150
344840,4,150
344990,4,75
345065,4,75
345140,4,150
345290,4,150
345440,4,75
345515,4,150
345665,4,375
346040,4,225
346265,4,125
346390,4,125
346515,4,325
346840,4,250
347090,4,262
347352,4,113
347465,4,187
347652,4,188
347840,4,150
347990,4,150
348140,4,150
348290,4,225
348515,4,150
348665,4,225
348890,4,150
349040,4,300
349340,4,150
349490,4,150
349640,4,150
349790,4,225
350015,4,225
350240,4,100
350340,4,200
350540,4,375
350915,4,150
351065,4,225
351290,4,150
351440,4,300
351740,4,150
351890,4,225
352115,4,150
352265,4,225
352490,4,150
352640,4,100
352740,4,200
352940,4,150
353090,4,225
353315,4,150
353465,4,225
353690,4,150
353840,4,300
354140,4,150
354290,4,150
354440,4,150
354590,4,150
354740,4,150
354890,4,150
355040,4,150
355190,4,300
355490,4,225
355715,4,150
355865,4,225
356090,4,150
356240,4,225
356465,4,225
356690,4,150
356840,4,225
357065,4,225
357290,4,150
357440,4,150
357590,4,150
357740,4,150
357890,4,225
358115,4,150
358265,4,225
358490,4,150
358640,4,300
358940,4,150
359090,4,150
359240,4,150
359390,4,225
359615,4,225
359840,4,100
359940,4,200
360140,4,375
360515,4,150
360665,4,150
360815,4,225
361040,4,300
361340,4,150
361490,4,225
361715,4,150
361865,4,150
362015,4,150
362165,4,225
362390,4,150
362540,4,150
362690,4,225
362915,4,150
363065,4,225
363290,4,225
363515,4,225
363740,4,150
363890,4,150
364040,4,150
364190,4,75
364265,4,75
364340,4,150
364490,4,150
364640,4,75
364715,4,150
364865,4,150
365015,4,75
365090,4,150
365240,4,150
365390,4,6000
371390,4,1500
372890,4,450
373340,4,300
373640,4,300
373940,4,225
374165,4,375
374540,4,300
374840,4,150
1790,5,300
2090,5,300
2390,5,300
2690,5,600
3290,5,900
4190,5,300
4490,5,300
4790,5,300
5090,5,300
5390,5,300
5690,5,150
5840,5,150
5990,5,150
6140,5,450
6590,5,300
6890,5,300
7190,5,450
7640,5,150
7790,5,150
7940,5,450
8390,5,300
8690,5,300
8990,5,225
9215,5,75
9290,5,300
9590,5,600
10190,5,150
10340,5,150
10490,5,300
10790,5,300
11090,5,225
11315,5,225
11540,5,300
11840,5,300
12140,5,150
12290,5,300
12590,5,150
12740,5,300
13040,5,300
13340,5,150
13490,5,150
13640,5,150
13790,5,150
13940,5,300
14240,5,300
14540,5,150
14690,5,300
14990,5,300
15290,5,150
15440,5,375
15815,5,150
15965,5,225
16190,5,150
16340,5,300
16640,5,300
16940,5,150
17090,5,300
17390,5,150
17540,5,300
17840,5,300
18140,5,150
18290,5,150
18440,5,150
18590,5,150
18740,5,300
19040,5,300
19340,5,150
19490,5,300
19790,5,150
19940,5,150
20090,5,300
20390,5,150
20540,5,450
20990,5,300
21290,5,450
21740,5,75
21815,5,750
22565,5,150
22715,5,675
23390,5,300
23690,5,450
24140,5,75
24215,5,675
24890,5,150
25040,5,150
25190,5,600
25790,5,450
26240,5,225
26465,5,225
26690,5,225
26915,5,225
27140,5,300
27440,5,225
27665,5,375
28040,5,225
28265,5,375
28640,5,450
29090,5,300
29390,5,150
29540,5,300
29840,5,225
30065,5,375
30440,5,225
30665,5,225
30890,5,300
31190,5,150
31340,5,450
31790,5,150
31940,5,300
32240,5,225
32465,5,225
32690,5,150
32840,5,150
32990,5,375
33365,5,150
33515,5,225
33740,5,225
33965,5,225
34190,5,300
34490,5,150
34640,5,150
34790,5,150
34940,5,150
35090,5,150
35240,5,150
35390,5,150
35540,5,750
36290,5,150
36440,5,150
36590,5,150
36740,5,300
37040,5,300
37340,5,225
37565,5,150
37715,5,225
37940,5,300
38240,5,150
38390,5,150
38540,5,300
38840,5,150
38990,5,150
39140,5,300
39440,5,150
39590,5,150
39740,5,225
39965,5,225
40190,5,150
40340,5,300
40640,5,150
40790,5,300
41090,5,300
41390,5,150
41540,5,300
41840,5,300
42140,5,225
42365,5,150
42515,5,225
42740,5,300
43040,5,150
43190,5,150
43340,5,300
43640,5,150
43790,5,150
43940,5,300
44240,5,150
44390,5,150
44540,5,150
44690,5,225
44915,5,150
45065,5,150
45215,5,225
45440,5,150
45590,5,150
45740,5,450
46190,5,300
46490,5,450
46940,5,75
47015,5,750
47765,5,150
47915,5,975
48890,5,450
49340,5,75
49415,5,675
50090,5,150
50240,5,150
50390,5,600
50990,5,300
51290,5,225
51515,5,225
51740,5,300
52040,5,225
52265,5,150
52415,5,225
52640,5,225
52865,5,150
53015,5,225
53240,5,300
53540,5,150
53690,5,150
53840,5,150
53990,5,300
54290,5,150
54440,5,225
54665,5,150
54815,5,225
55040,5,225
55265,5,150
55415,5,375
55790,5,300
56090,5,300
56390,5,150
56540,5,150
56690,5,150
56840,5,225
57065,5,150
57215,5,225
57440,5,450
57890,5,150
58040,5,225
58265,5,300
58565,5,225
58790,5,150
58940,5,300
59240,5,150
59390,5,225
59615,5,225
59840,5,750
60590,5,150
60740,5,150
60890,5,300
61190,5,600
61790,5,300
62090,5,600
62690,5,600
63290,5,225
63515,5,150
63665,5,225
63890,5,300
64190,5,300
64490,5,600
65090,5,600
65690,5,300
65990,5,150
66140,5,75
66215,5,225
66440,5,75
66515,5,150
66665,5,150
66815,5,225
67040,5,225
67265,5,150
67415,5,225
67640,5,75
67715,5,75
67790,5,1200
68990,5,150
69140,5,150
69290,5,300
69590,5,150
69740,5,150
69890,5,300
70190,5,300
70490,5,225
70715,5,150
70865,5,150
71015,5,262
71277,5,113
71390,5,6000
77390,5,825
78215,5,2775
80990,5,4800
85790,5,225
86015,5,150
86165,5,225
86390,5,300
86690,5,375
87065,5,225
87290,5,300
87590,5,600
88190,5,150
88340,5,300
88640,5,150
88790,5,600
89390,5,112
89502,5,150
89652,5,188
89840,5,112
89952,5,300
90252,5,113
90365,5,150
90515,5,1275
91790,5,150
91940,5,150
92090,5,150
92240,5,225
92465,5,150
92615,5,300
92915,5,150
93065,5,150
93215,5,300
93515,5,225
93740,5,187
93927,5,263
94190,5,150
94340,5,150
94490,5,225
94715,5,225
94940,5,225
95165,5,150
95315,5,150
95465,5,225
95690,5,300
95990,5,225
96215,5,262
96477,5,113
96590,5,262
96852,5,188
97040,5,300
97340,5,175
97515,5,150
97665,5,125
97790,5,337
98127,5,188
98315,5,300
98615,5,300
98915,5,225
99140,5,300
99440,5,150
99590,5,187
99777,5,413
100190,5,175
100365,5,125
100490,5,225
100715,5,225
100940,5,150
101090,5,300
101390,5,150
101540,5,112
101652,5,188
101840,5,225
102065,5,250
102315,5,150
102465,5,125
102590,5,300
102890,5,300
103190,5,375
103565,5,175
103740,5,125
103865,5,150
104015,5,225
104240,5,412
104652,5,263
104915,5,150
105065,5,175
105240,5,200
105440,5,300
105740,5,225
105965,5,225
106190,5,150
106340,5,150
106490,5,150
106640,5,225
106865,5,250
107115,5,150
107265,5,200
107465,5,150
107615,5,225
107840,5,150
107990,5,150
108140,5,262
108402,5,188
108590,5,150
108740,5,225
108965,5,300
109265,5,150
109415,5,225
109640,5,225
109865,5,175
110040,5,200
110240,5,150
110390,5,412
110802,5,188
110990,5,187
111177,5,188
111365,5,375
111740,5,175
111915,5,150
112065,5,125
112190,5,150
112340,5,187
112527,5,263
112790,5,150
112940,5,300
113240,5,150
113390,5,450
113840,5,150
113990,5,262
114252,5,263
114515,5,150
114665,5,175
114840,5,275
115115,5,225
115340,5,225
115565,5,225
115790,5,150
115940,5,150
116090,5,300
116390,5,150
116540,5,175
116715,5,150
116865,5,162
117027,5,263
117290,5,150
117440,5,225
117665,5,262
117927,5,263
118190,5,150
118340,5,525
118865,5,225
119090,5,225
119315,5,225
119540,5,150
119690,5,225
119915,5,225
120140,5,262
120402,5,188
120590,5,262
120852,5,263
121115,5,225
121340,5,175
121515,5,150
121665,5,275
121940,5,250
122190,5,200
122390,5,225
122615,5,225
122840,5,225
123065,5,225
123290,5,225
123515,5,225
123740,5,375
124115,5,275
124390,5,550
124940,5,225
125165,5,225
125390,5,150
125540,5,150
125690,5,225
125915,5,225
126140,5,175
126315,5,150
126465,5,200
126665,5,225
126890,5,225
127115,5,412
127527,5,188
127715,5,225
127940,5,300
128240,5,225
128465,5,187
128652,5,188
128840,5,300
129140,5,450
129590,5,150
129740,5,450
130190,5,300
130490,5,300
130790,5,300
131090,5,150
131240,5,1500
132740,5,150
132890,5,500
133390,5,250
133640,5,1500
135140,5,150
135290,5,600
135890,5,150
136040,5,1500
137540,5,150
137690,5,450
138140,5,300
138440,5,1237
139677,5,75
139752,5,188
139940,5,450
140390,5,225
140615,5,225
140840,5,150
140990,5,225
141215,5,150
141365,5,150
141515,5,300
141815,5,225
142040,5,150
142190,5,225
142415,5,225
142640,5,150
142790,5,150
142940,5,300
143240,5,150
143390,5,225
143615,5,225
143840,5,150
143990,5,225
144215,5,150
144365,5,150
144515,5,225
144740,5,150
144890,5,300
145190,5,225
145415,5,225
145640,5,150
145790,5,225
146015,5,150
146165,5,150
146315,5,300
146615,5,225
146840,5,150
146990,5,225
147215,5,225
147440,5,150
147590,5,150
147740,5,300
148040,5,150
148190,5,225
148415,5,225
148640,5,150
148790,5,225
149015,5,150
149165,5,150
149315,5,375
149690,5,225
149915,5,150
150065,5,900
150965,5,450
151415,5,225
151640,5,150
151790,5,300
152090,5,300
152390,5,150
152540,5,487
153027,5,150
153177,5,113
153290,5,600
153890,5,650
154540,5,400
154940,5,750
155690,5,225
155915,5,150
156065,5,525
156590,5,150
156740,5,225
156965,5,150
157115,5,750
157865,5,225
158090,5,300
158390,5,225
158615,5,450
159065,5,187
159252,5,375
159627,5,188
159815,5,412
160227,5,263
160490,5,187
160677,5,188
160865,5,187
161052,5,188
161240,5,225
161465,5,300
161765,5,150
161915,5,675
162590,5,150
162740,5,150
162890,5,150
163040,5,150
163190,5,150
163340,5,150
163490,5,300
163790,5,225
164015,5,225
164240,5,150
164390,5,412
164802,5,150
164952,5,263
165215,5,225
165440,5,150
165590,5,300
165890,5,300
166190,5,262
166452,5,188
166640,5,100
166740,5,200
166940,5,150
167090,5,300
167390,5,225
167615,5,225
167840,5,150
167990,5,300
168290,5,150
168440,5,150
168590,5,262
168852,5,288
169140,5,200
169340,5,150
169490,5,150
169640,5,150
169790,5,450
170240,5,150
170390,5,150
170540,5,150
170690,5,150
170840,5,150
170990,5,225
171215,5,225
171440,5,150
171590,5,300
171890,5,150
172040,5,150
172190,5,450
172640,5,150
172790,5,150
172940,5,150
173090,5,150
173240,5,150
173390,5,225
173615,5,225
173840,5,112
173952,5,338
174290,5,300
174590,5,225
174815,5,150
174965,5,225
175190,5,150
175340,5,150
175490,5,150
175640,5,150
175790,5,262
176052,5,188
176240,5,100
176340,5,200
176540,5,150
176690,5,150
176840,5,150
176990,5,225
177215,5,150
177365,5,225
177590,5,150
177740,5,150
177890,5,150
178040,5,150
178190,5,262
178452,5,288
178740,5,200
178940,5,300
179240,5,150
179390,5,450
179840,5,150
179990,5,150
180140,5,150
180290,5,150
180440,5,150
180590,5,225
180815,5,225
181040,5,150
181190,5,300
181490,5,150
181640,5,150
181790,5,225
182015,5,150
182165,5,225
182390,5,150
182540,5,150
182690,5,150
182840,5,150
182990,5,150
183140,5,300
183440,5,75
183515,5,150
183665,5,525
184190,5,300
184490,5,150
184640,5,300
184940,5,150
185090,5,150
185240,5,150
185390,5,300
185690,5,150
185840,5,150
185990,5,225
186215,5,225
186440,5,150
186590,5,300
186890,5,150
187040,5,300
187340,5,150
187490,5,150
187640,5,300
187940,5,150
188090,5,150
188240,5,100
188340,5,350
188690,5,300
188990,5,300
189290,5,150
189440,5,300
189740,5,150
189890,5,300
190190,5,300
190490,5,150
190640,5,150
190790,5,225
191015,5,225
191240,5,150
191390,5,300
191690,5,150
191840,5,300
192140,5,150
192290,5,150
192440,5,300
192740,5,150
192890,5,225
193115,5,225
193340,5,150
193490,5,300
193790,5,300
194090,5,150
194240,5,300
194540,5,150
194690,5,150
194840,5,150
194990,5,300
195290,5,150
195440,5,150
195590,5,225
195815,5,225
196040,5,150
196190,5,300
196490,5,150
196640,5,150
196790,5,225
197015,5,225
197240,5,150
197390,5,150
197540,5,150
197690,5,150
197840,5,100
197940,5,200
198140,5,150
198290,5,300
198590,5,300
198890,5,150
199040,5,300
199340,5,150
199490,5,300
199790,5,150
199940,5,300
200240,5,150
200390,5,225
200615,5,225
200840,5,150
200990,5,300
201290,5,150
201440,5,150
201590,5,150
201740,5,150
201890,5,150
202040,5,150
202190,5,150
202340,5,150
202490,5,150
202640,5,75
202715,5,150
202865,5,525
203390,5,225
203615,5,375
203990,5,825
204815,5,375
205190,5,825
206015,5,375
206390,5,825
207215,5,375
207590,5,300
207890,5,300
208190,5,600
208790,5,1200
209990,5,1800
211790,5,187
211977,5,113
212090,5,300
212390,5,225
212615,5,375
212990,5,225
213215,5,375
213590,5,825
214415,5,375
214790,5,825
215615,5,375
215990,5,825
216815,5,375
217190,5,300
217490,5,300
217790,5,600
218390,5,1200
219590,5,1800
221390,5,375
221765,5,75
221840,5,750
222590,5,300
222890,5,300
223190,5,300
223490,5,600
224090,5,300
224390,5,150
224540,5,450
224990,5,300
225290,5,300
225590,5,300
225890,5,150
226040,5,450
226490,5,150
226640,5,150
226790,5,600
227390,5,300
227690,5,150
227840,5,150
227990,5,600
228590,5,150
228740,5,300
229040,5,150
229190,5,300
229490,5,325
229815,5,100
229915,5,1075
230990,5,150
231140,5,150
231290,5,300
231590,5,450
232040,5,150
232190,5,150
232340,5,150
232490,5,150
232640,5,150
232790,5,600
233390,5,150
233540,5,150
233690,5,300
233990,5,300
234290,5,300
234590,5,300
234890,5,150
235040,5,150
235190,5,187
235377,5,113
235490,5,125
235615,5,100
235715,5,375
236090,5,150
236240,5,300
236540,5,225
236765,5,225
236990,5,150
237140,5,225
237365,5,225
237590,5,300
237890,5,150
238040,5,150
238190,5,225
238415,5,150
238565,5,225
238790,5,150
238940,5,300
239240,5,150
239390,5,150
239540,5,150
239690,5,300
239990,5,300
240290,5,150
240440,5,150
240590,5,225
240815,5,225
241040,5,225
241265,5,225
241490,5,150
241640,5,375
242015,5,225
242240,5,450
242690,5,225
242915,5,150
243065,5,225
243290,5,600
243890,5,150
244040,5,150
244190,5,300
244490,5,225
244715,5,225
244940,5,300
245240,5,150
245390,5,300
245690,5,150
245840,5,225
246065,5,375
246440,5,150
246590,5,150
246740,5,300
247040,5,225
247265,5,225
247490,5,150
247640,5,225
247865,5,375
248240,5,225
248465,5,150
248615,5,375
248990,5,150
249140,5,225
249365,5,225
249590,5,150
249740,5,225
249965,5,225
250190,5,225
250415,5,225
250640,5,150
250790,5,300
251090,5,300
251390,5,150
251540,5,300
251840,5,300
252140,5,225
252365,5,225
252590,5,300
252890,5,300
253190,5,750
253940,5,750
254690,5,150
254840,5,150
254990,5,300
255290,5,450
255740,5,450
256190,5,300
256490,5,525
257015,5,225
257240,5,150
257390,5,337
257727,5,863
258590,5,300
258890,5,300
259190,5,600
259790,5,225
260015,5,150
260165,5,225
260390,5,225
260615,5,225
260840,5,150
260990,5,225
261215,5,150
261365,5,225
261590,5,300
261890,5,412
262302,5,188
262490,5,300
262790,5,225
263015,5,375
263390,5,225
263615,5,112
263727,5,413
264140,5,187
264327,5,188
264515,5,1875
266390,5,1200
267590,5,1200
268790,5,300
269090,5,300
269390,5,1200
270590,5,600
271190,5,1200
272390,5,1200
273590,5,300
273890,5,300
274190,5,1200
275390,5,600
275990,5,1200
277190,5,1200
278390,5,300
278690,5,300
278990,5,1200
280190,5,600
280790,5,1200
281990,5,600
282590,5,600
283190,5,300
283490,5,300
283790,5,225
284015,5,375
284390,5,600
284990,5,450
285440,5,150
285590,5,300
285890,5,300
286190,5,450
286640,5,450
287090,5,300
287390,5,450
287840,5,150
287990,5,300
288290,5,150
288440,5,150
288590,5,225
288815,5,375
289190,5,150
289340,5,150
289490,5,300
289790,5,150
289940,5,300
290240,5,150
290390,5,300
290690,5,300
290990,5,225
291215,5,225
291440,5,150
291590,5,300
291890,5,300
292190,5,225
292415,5,225
292640,5,150
292790,5,375
293165,5,225
293390,5,300
293690,5,300
293990,5,150
294140,5,150
294290,5,300
294590,5,450
295040,5,150
295190,5,300
295490,5,300
295790,5,450
296240,5,450
296690,5,300
296990,5,450
297440,5,150
297590,5,300
297890,5,150
298040,5,150
298190,5,225
298415,5,375
298790,5,150
298940,5,150
299090,5,300
299390,5,150
299540,5,300
299840,5,150
299990,5,300
300290,5,300
300590,5,225
300815,5,225
301040,5,150
301190,5,300
301490,5,300
301790,5,225
302015,5,225
302240,5,150
302390,5,375
302765,5,225
302990,5,300
303290,5,300
303590,5,150
303740,5,150
303890,5,300
304190,5,2512
306702,5,525
307227,5,675
307902,5,225
308127,5,375
308502,5,225
308727,5,150
308877,5,2363
311240,5,150
311390,5,2400
313790,5,2025
315815,5,412
316227,5,263
316490,5,337
316827,5,263
317090,5,300
317390,5,150
317540,5,150
317690,5,150
317840,5,150
317990,5,150
318140,5,150
318290,5,150
318440,5,337
318777,5,863
319640,5,225
319865,5,225
320090,5,150
320240,5,150
320390,5,150
320540,5,150
320690,5,150
320840,5,150
320990,5,150
321140,5,150
321290,5,150
321440,5,150
321590,5,150
321740,5,150
321890,5,150
322040,5,150
322190,5,150
322340,5,150
322490,5,150
322640,5,150
322790,5,150
322940,5,150
323090,5,150
323240,5,150
323390,5,150
323540,5,150
323690,5,150
323840,5,150
323990,5,150
324140,5,150
324290,5,150
324440,5,150
324590,5,150
324740,5,150
324890,5,150
325040,5,150
325190,5,150
325340,5,150
325490,5,150
325640,5,150
325790,5,150
325940,5,150
326090,5,150
326240,5,168
326408,5,150
326558,5,150
326708,5,150
326858,5,132
326990,5,225
327215,5,225
327440,5,150
327590,5,225
327815,5,375
328190,5,225
328415,5,225
328640,5,150
328790,5,225
329015,5,225
329240,5,150
329390,5,225
329615,5,225
329840,5,150
329990,5,375
330365,5,300
330665,5,225
330890,5,200
331090,5,175
331265,5,225
331490,5,300
331790,5,450
332240,5,150
332390,5,150
332540,5,300
332840,5,150
332990,5,225
333215,5,375
333590,5,150
333740,5,150
333890,5,300
334190,5,225
334415,5,225
334640,5,150
334790,5,150
334940,5,150
335090,5,150
335240,5,225
335465,5,225
335690,5,225
335915,5,150
336065,5,225
336290,5,300
336590,5,225
336815,5,225
337040,5,150
337190,5,225
337415,5,375
337790,5,225
338015,5,225
338240,5,150
338390,5,150
338540,5,300
338840,5,150
338990,5,225
339215,5,225
339440,5,150
339590,5,150
339740,5,150
339890,5,150
340040,5,225
340265,5,225
340490,5,200
340690,5,175
340865,5,225
341090,5,300
341390,5,225
341615,5,225
341840,5,150
341990,5,150
342140,5,300
342440,5,150
342590,5,225
342815,5,375
343190,5,150
343340,5,300
343640,5,150
343790,5,225
344015,5,225
344240,5,150
344390,5,150
344540,5,150
344690,5,150
344840,5,450
345290,5,375
345665,5,150
345815,5,75
345890,5,150
346040,5,150
346190,5,100
346290,5,200
346490,5,325
346815,5,312
347127,5,188
347315,5,300
347615,5,225
347840,5,150
347990,5,225
348215,5,225
348440,5,150
348590,5,225
348815,5,225
349040,5,150
349190,5,375
349565,5,300
349865,5,225
350090,5,200
350290,5,175
350465,5,225
350690,5,300
350990,5,450
351440,5,150
351590,5,150
351740,5,150
351890,5,300
352190,5,225
352415,5,225
352640,5,150
352790,5,150
352940,5,150
353090,5,150
353240,5,150
353390,5,225
353615,5,225
353840,5,150
353990,5,150
354140,5,150
354290,5,150
354440,5,225
354665,5,225
354890,5,225
355115,5,150
355265,5,225
355490,5,300
355790,5,225
356015,5,225
356240,5,150
356390,5,225
356615,5,225
356840,5,150
356990,5,225
357215,5,225
357440,5,150
357590,5,150
357740,5,150
357890,5,150
358040,5,150
358190,5,225
358415,5,225
358640,5,150
358790,5,150
358940,5,150
359090,5,150
359240,5,225
359465,5,225
359690,5,200
359890,5,175
360065,5,225
360290,5,300
360590,5,450
361040,5,150
361190,5,150
361340,5,150
361490,5,150
361640,5,150
361790,5,225
362015,5,225
362240,5,150
362390,5,150
362540,5,150
362690,5,150
362840,5,150
362990,5,225
363215,5,225
363440,5,150
363590,5,150
363740,5,150
363890,5,300
364190,5,75
364265,5,75
364340,5,150
364490,5,375
364865,5,150
365015,5,75
365090,5,150
365240,5,150
365390,5,7200
372590,5,825
373415,5,150
373565,5,450
374015,5,112
890,6,600
1490,6,300
1790,6,300
2090,6,600
2690,6,1200
3890,6,300
4190,6,300
4490,6,600
5090,6,300
5390,6,450
5840,6,450
6290,6,300
6590,6,300
6890,6,300
7190,6,300
7490,6,300
7790,6,300
8090,6,300
8390,6,300
8690,6,300
8990,6,225
9215,6,75
9290,6,900
10190,6,150
10340,6,150
10490,6,300
10790,6,300
11090,6,300
11390,6,150
11540,6,300
11840,6,300
12140,6,150
12290,6,450
12740,6,300
13040,6,300
13340,6,150
13490,6,150
13640,6,300
13940,6,300
14240,6,300
14540,6,150
14690,6,300
14990,6,300
15290,6,1050
16340,6,300
16640,6,300
16940,6,150
17090,6,450
17540,6,300
17840,6,300
18140,6,150
18290,6,150
18440,6,300
18740,6,300
19040,6,300
19340,6,150
19490,6,300
19790,6,300
20090,6,450
20540,6,750
21290,6,450
21740,6,75
21815,6,675
22490,6,450
22940,6,750
23690,6,450
24140,6,75
24215,6,675
24890,6,600
25490,6,300
25790,6,600
26390,6,375
26765,6,225
26990,6,450
27440,6,225
27665,6,525
28190,6,450
28640,6,450
29090,6,300
29390,6,450
29840,6,225
30065,6,525
30590,6,300
30890,6,300
31190,6,300
31490,6,300
31790,6,450
32240,6,450
32690,6,300
32990,6,300
33290,6,450
33740,6,450
34190,6,300
34490,6,300
34790,6,300
35090,6,300
35390,6,900
36290,6,150
36440,6,150
36590,6,450
37040,6,300
37340,6,375
37715,6,525
38240,6,300
38540,6,300
38840,6,150
38990,6,450
39440,6,150
39590,6,150
39740,6,450
40190,6,300
40490,6,300
40790,6,300
41090,6,300
41390,6,450
41840,6,300
42140,6,375
42515,6,525
43040,6,300
43340,6,300
43640,6,150
43790,6,450
44240,6,150
44390,6,150
44540,6,150
44690,6,225
44915,6,675
45590,6,150
45740,6,750
46490,6,450
46940,6,75
47015,6,675
47690,6,450
48140,6,450
48590,6,300
48890,6,450
49340,6,75
49415,6,675
50090,6,600
50690,6,300
50990,6,300
51290,6,225
51515,6,600
52115,6,525
52640,6,225
52865,6,525
53390,6,150
53540,6,450
53990,6,300
54290,6,300
54590,6,450
55040,6,225
55265,6,525
55790,6,300
56090,6,300
56390,6,150
56540,6,150
56690,6,750
57440,6,150
57590,6,300
57890,6,300
58190,6,300
58490,6,300
58790,6,150
58940,6,300
59240,6,150
59390,6,450
59840,6,750
60590,6,150
60740,6,150
60890,6,300
61190,6,600
61790,6,300
62090,6,600
62690,6,600
63290,6,900
64190,6,300
64490,6,600
65090,6,750
65840,6,300
66140,6,75
66215,6,675
66890,6,300
67190,6,300
67490,6,1500
68990,6,150
69140,6,150
69290,6,300
69590,6,150
69740,6,150
69890,6,300
70190,6,150
70340,6,300
70640,6,600
71240,6,150
71390,6,4800
76190,6,1800
77990,6,3000
80990,6,4800
85790,6,825
86615,6,375
86990,6,825
87815,6,150
87965,6,225
88190,6,300
88490,6,300
88790,6,150
88940,6,450
89390,6,300
